iso3,country_elcano,year,SOFT,log_SOFT,SOFT_SHARE,SOFT_RANK,ECONOMIC,MILITARY,GLOBAL,exports_pct_gdp,gdp_pc_usd,fuel_exp_pct,fuel_imp_pct,fuel_net,energy_imp_net_pct,gov_index,gov_cf,gpr_global,gprc,brent,gscpi,log_gdp_pc,nbrand_res,stock_ret,stock_vol,z_nbrand,z_fuelnet,z_gpr,z_brent,z_gscpi,z_gov,z_lgdp,exp_gpr,exp_brent,exp_gscpi,cush_gpr,cush_brent,cush_gscpi,brand_strong,brand_tercile,panelid
BRN,Brunei,2013,0.3997179865837097,-0.916996,0.00012,149,4.575835227966309,0.0944430008530616,5.069997787475586,68.0441177780807,44003.0644273461,96.5248430612585,7.5009256056874,89.0239174555711,-453.069121964239,0.6268166402975723,0,83.03660519917806,,108.555,-0.5207854468038104,10.692014556551271,-3.59319605056916,,,-3.4571929315636307,2.841176182126424,-0.8734691146977848,1.2618157970124662,-0.7616957440086431,1.2051277456889624,1.8149424317839145,-2.4816796445023996,3.5850409887026897,-2.164111805904423,8.57964532537904,-12.394178365508829,7.481752038486174,0,1,20
BRN,Brunei,2014,0.3729389905929565,-0.98634,0.000109,150,4.073853015899658,0.0933070033788681,4.540099143981934,68.1771018484597,41026.5084247957,92.5398767886258,10.153088350171,82.3867884384548,-351.380751451301,0.6162731498479843,0,100.29158528645831,,98.9696062992126,-0.6866222838802493,10.621973683711252,-3.6231482667113823,,,-3.4804383436790305,2.6145186748101925,-0.08321201689985853,0.865198790953089,-0.9100874235702958,1.1895145345659044,1.7495094995187104,-0.21755937215330148,2.2620783963700513,-2.3794405646344323,0.7572019808690864,-7.873024387134299,8.28149617765896,0,1,20
BRN,Brunei,2015,0.4057790040969848,-0.901947,0.000113,150,3.649312973022461,0.0921979993581771,4.147290229797363,52.2130112286937,30625.1287744656,92.979494935208,6.06562107609271,86.91387385911528,-486.235806939218,0.543624117970467,0,105.95364507039388,,52.31654901960784,-0.5098499600908116,10.329576152718698,-3.471852890916022,,,-3.3630205424446267,2.7691183359299907,0.17610343346740645,-1.0651753260989296,-0.7519106126182147,1.0819330198850825,1.4763485998301935,0.4876512466348224,-2.9495965264807533,-2.0821294643814503,-1.639981159981639,9.91955371047809,7.002244160744045,0,1,20
BRN,Brunei,2016,0.4340299963951111,-0.834642,0.000123,150,2.3496251106262207,0.0818099975585937,2.865464925765991,49.5777773794133,26663.2972950602,87.8814732122865,8.5231863804499,79.3582868318366,-405.091784436103,0.4897231260935468,0,98.6786880493164,,43.638000000000005,-0.3789014579398476,10.191043265569652,-3.358908165486808,,,-3.2753660371353606,2.51109554964733,-0.15708074831668867,-1.4242696144027738,-0.6347371998057909,1.0021143327111894,1.3469296954994154,-0.39444476803330925,-3.576477090224724,-1.5938857576279297,1.2919509967420366,11.71427159391476,5.220559277608284,0,1,20
BRN,Brunei,2017,0.4538190066814422,-0.790057,0.000124,150,1.6694890260696411,0.085557997226715,2.208867073059082,49.5733065230099,28024.3824580252,89.5672584666047,8.61282276716103,80.95443569944366,-332.169019646559,0.5520209471384693,0,107.37731170654295,,54.1248046875,0.2958228956892415,10.24083021230151,-3.340189438326268,,,-3.260838747232791,2.565603925588865,0.2413056335524858,-0.9903547217944477,-0.030990276979342878,1.094367371411374,1.3934411934448787,0.6190946807089657,-2.5408579619613034,-0.07950877627328833,-2.018767923061508,8.285328093578359,0.25926529841700174,0,1,20
BRN,Brunei,2018,0.490449994802475,-0.712432,0.000127,147,1.9688730239868164,0.0892539992928505,2.5485780239105225,51.9332397866186,30988.1190267227,95.5632275089728,6.58609922772128,88.97712828125152,-339.578885129588,0.6048410634199765,0,98.5529073079427,,71.335,0.4342439583858455,10.341359152802978,-3.3392838127276434,,,-3.2601359064091837,2.839578334985995,-0.1628413532628588,-0.2782445725806336,0.09286962256028819,1.1725854559243518,1.4873564044895764,-0.46240077876501484,-0.7900972601274054,0.2637105682005209,1.507489382003394,2.5758244472968714,-0.8597322922900861,0,1,20
BRN,Brunei,2019,0.4795610010623932,-0.734884,0.00012,148,2.2170329093933105,0.0883909985423088,2.784985065460205,57.946040538108,30426.5730656528,91.0923897567417,33.688424146061,57.40396561068069,-266.996915982468,0.5673113167285928,0,90.94625282287598,,64.30062256809337,-0.0488145355872009,10.32307161958089,-3.383491319655668,,,-3.294444610388109,1.7613569638861835,-0.5112168753969966,-0.5693076007278519,-0.3393736745917349,1.1170099459649947,1.4702719954281458,-0.9004354035366352,-1.0027539071353369,-0.5977581851017958,2.9664345621839097,3.303517204907629,1.9692812312239887,0,1,20
BRN,Brunei,2020,0.4800609946250915,-0.733842,0.000118,148,2.127742052078247,0.0821719989180564,2.6899750232696533,57.3561114159878,26834.3592233943,81.5128636159474,36.5140211026809,44.998842513266496,-245.563817037269,0.7820637722810115,0,77.29380416870117,,41.95725490196079,1.642755080402542,10.19743840593546,-3.371194973607109,,,-3.284901622648735,1.3377228485993078,-1.1364824159371796,-1.4938141849798308,1.1742517709808786,1.435023742607271,1.3529041040042629,-1.5202984948305072,-1.9983093668092724,1.5708234240493228,4.994030992579162,6.564249681585945,-5.160000414554262,0,1,20
BRN,Brunei,2021,0.4767549932003021,-0.740753,0.000124,150,1.7010380029678345,0.0837280005216598,2.261522054672241,80.1689108084537,31006.9636289785,78.6688728146059,66.4194363796744,12.24943643493151,-228.680231494864,0.7991594771544163,0,82.07023620605469,,70.85533596837945,3.060949399439848,10.34196709143388,-3.3260299306271923,,,-3.249849791014883,0.21933284462925468,-0.9177276390220483,-0.2980917398514034,2.443259553912354,1.4603397279313144,1.4879243472584798,-0.20128781366159565,-0.06538130926209207,0.5358870681272004,0.6541551591619793,0.21247943424168936,-1.7415524763607608,0,1,20
BRN,Brunei,2022,0.4614740014076233,-0.77333,0.000111,150,2.216450929641724,0.0656469985842704,2.743572950363159,86.3893568836847,36632.9280952155,80.2755776083309,67.77687536685,12.4987022414809,-172.552632157863,0.8375499546527871,0,157.58319346110025,,100.93130952380952,2.1971575150332874,10.508702789657384,-3.47623887826948,,,-3.3664244335984543,0.22784525507448694,2.540673943863645,0.9463686295641772,1.6703340038445316,1.5171898415784981,1.6436906192318415,0.5788805028007149,0.21562560179754262,0.38057767716554636,-1.9487574687620852,-0.7258872944006183,-1.2811859912922399,0,1,20
BRN,Brunei,2023,0.5001839995384216,-0.692779,0.000116,149,3.255197048187256,0.0650729984045028,3.820455074310303,76.7032024805205,32890.5491812019,77.4198163214987,63.7579285382583,13.661887783240402,,0.865686039129893,0,121.7112553914388,,82.49386454183266,-0.6133767102773175,10.40094063655668,-3.374880732100003,,,-3.2877620779391994,0.2675679627032799,0.897782817480094,0.18347829282866657,-0.8445468966342577,1.5588548508292452,1.5430180636413848,0.24021791942315937,0.049092913012442126,-0.2259736925398059,-0.7897793659209176,-0.16140581769787507,0.742947736944266,0,1,20
BRN,Brunei,2024,0.5209810137748718,-0.652042,0.000119,150,2.3241469860076904,0.0614730007946491,2.906601905822754,74.2707417079449,33153.4738913513,75.4723137925849,65.9183263853871,9.553987407197797,,0.865686039129893,1,134.45275115966797,,80.52185039370079,-0.2885998458276854,10.408902783226198,-3.3295979958612385,,,-3.2526189065429705,0.12728344252353416,1.481327823992613,0.10188181679925232,-0.5539348393370358,1.5588548508292452,1.5504563861891663,0.1885485049436757,0.01296786837276087,-0.07050673328453873,-0.6132764319802103,-0.042179533846802626,0.22933153371987322,0,1,20
CHL,Chile,2011,5.526977062225342,1.709641,0.001878,54,28.226953506469727,13.905516624450684,47.65945053100586,37.6897802745717,14487.3927832032,1.29992761409464,24.3110431678428,-23.01111555374816,73.8311740907948,1.1432002335786835,0,90.0953877766927,0.0089023225397492,111.2642741935484,0.3204653871614673,9.58103408697891,-0.3261992073967765,-0.165118,0.222332,-0.9217315273506149,-0.9848126224451408,-0.550185459458717,1.3739180489158833,-0.008940045181556087,1.969808673786772,0.7770525988068875,0.5418295851607238,-1.3530518367775624,0.008804269340026295,-0.499421411093944,1.2471505360975375,-0.008115172625988628,0,2,28
CHL,Chile,2012,5.387043952941895,1.683997,0.001715,56,30.76952362060547,21.73933982849121,57.89590835571289,33.8455905043756,15241.9069981119,1.2828817129094,22.498434652957,-21.2155529400476,67.1384298913492,1.1589895039796831,0,81.47523371378581,0.0057894925509269,111.57068273092368,-0.2780538635436023,9.631803952522098,-0.4309023528159061,0.029216,0.094994,-1.0029898807722617,-0.9234942805533314,-0.9449780293641127,1.3865963843623275,-0.5444982385711806,1.9931900400836886,0.8244823500149969,0.8726818053663161,-1.2805138303945383,0.5028410090918486,-0.8752910199164835,1.28434241407465,-0.5043444437564369,0,2,28
